Customer ID,recency,frequency,monetary,tenure,avg_order_value,recency_score,frequency_score,monetary_score,RF_SCORE,segment
17248,118,1,227.51,118,227.51,2,2,1,22,hibernating
17249,65,1,68.03,65,68.03,3,2,1,32,about_to_sleep
17251,19,2,529.15,361,264.575,4,3,3,43,potential_loyalists
17254,38,1,198.29,38,198.29,3,2,1,32,about_to_sleep
17255,27,2,500.72,83,250.36,4,3,2,43,potential_loyalists
17256,118,3,258.92999999999995,237,86.30999999999999,2,4,2,24,at_Risk
17257,73,2,192.73,73,96.365,2,3,1,23,at_Risk
17258,33,2,417.2999999999999,302,208.64999999999995,4,3,2,43,potential_loyalists
17259,5,5,1285.97,292,257.194,5,4,4,54,champions
17260,48,1,120.95,48,120.95,3,2,1,32,about_to_sleep
17261,146,1,230.44,146,230.44,2,2,1,22,hibernating
17262,3,7,1504.26,361,214.8942857142857,5,5,4,55,champions
17264,61,1,279.59,61,279.59,3,2,2,32,about_to_sleep
17266,136,2,207.09,277,103.545,2,3,1,23,at_Risk
17268,82,7,970.25,368,138.60714285714286,2,5,3,25,cant_loose
17269,22,1,537.46,22,537.46,4,2,3,42,potential_loyalists
17270,106,2,604.4,369,302.2,2,3,3,23,at_Risk
17271,373,1,210.39,373,210.39,1,2,1,12,hibernating
17273,61,1,141.12,61,141.12,3,2,1,32,about_to_sleep
17274,32,1,465.4,32,465.4,4,2,2,42,potential_loyalists
17275,20,1,114.52,20,114.52,4,2,1,42,potential_loyalists
17276,39,1,508.39,39,508.39,3,2,3,32,about_to_sleep
17278,202,1,25.2,202,25.2,1,2,1,12,hibernating
17280,75,1,118.86,75,118.86,2,2,1,22,hibernating
17281,11,6,797.8499999999999,310,132.975,5,5,3,55,champions
17282,93,2,636.2499999999999,185,318.12499999999994,2,3,3,23,at_Risk
17283,15,1,188.46,15,188.46,5,2,1,52,potential_loyalists
17284,26,2,1140.5800000000002,82,570.2900000000001,4,3,4,43,potential_loyalists
17285,265,2,428.34,300,214.17,1,3,2,13,at_Risk
17286,37,2,241.56,37,120.78,4,3,1,43,potential_loyalists
17287,4,16,3047.8500000000004,373,190.490625,5,5,5,55,champions
17288,27,4,1080.25,31,270.0625,4,4,4,44,loyal_customers
17289,13,6,1134.98,278,189.16333333333333,5,5,4,55,champions
17290,18,6,976.2,363,162.70000000000002,4,5,3,45,loyal_customers
17292,109,2,271.75000000000006,216,135.87500000000003,2,3,2,23,at_Risk
17293,31,8,1899.1200000000003,373,237.39000000000004,4,5,4,45,loyal_customers
17294,306,2,467.79,306,233.895,1,3,2,13,at_Risk
17296,367,1,338.13,367,338.13,1,2,2,12,hibernating
17298,11,3,459.14,278,153.04666666666665,5,4,2,54,champions
17299,76,2,346.97,118,173.485,2,3,2,23,at_Risk
17300,27,2,393.64,118,196.82,4,3,2,43,potential_loyalists
17301,261,1,132.79999999999998,261,132.79999999999998,1,2,1,12,hibernating
17304,171,1,111.5,171,111.5,2,2,1,22,hibernating
17305,285,1,2135.46,285,2135.46,1,2,4,12,hibernating
17306,30,2,1151.04,40,575.52,4,3,4,43,potential_loyalists
17307,32,11,3999.89,326,363.6263636363637,4,5,5,45,loyal_customers
17308,30,2,4511.76,89,2255.88,4,3,5,43,potential_loyalists
17309,18,2,247.84,310,123.92,4,3,1,43,potential_loyalists
17310,24,2,1025.1,171,512.55,4,3,4,43,potential_loyalists
17311,29,4,2181.71,311,545.4275,4,4,5,44,loyal_customers
17314,30,9,2376.51,373,264.0566666666666,4,5,5,45,loyal_customers
17315,12,5,3358.34,75,671.668,5,4,5,54,champions
17316,57,1,124.45000000000002,57,124.45000000000002,3,2,1,32,about_to_sleep
17318,362,1,164.28,362,164.28,1,2,1,12,hibernating
17319,306,1,29.1,306,29.1,1,2,1,12,hibernating
17320,5,4,1695.15,324,423.7875,5,4,4,54,champions
17321,31,4,1040.32,214,260.08,4,4,4,44,loyal_customers
17322,13,5,922.59,373,184.518,5,4,3,54,champions
17323,44,5,644.52,335,128.904,3,4,3,34,loyal_customers
17324,3,9,1311.6400000000003,358,145.7377777777778,5,5,4,55,champions
17325,47,2,512.77,278,256.385,3,3,3,33,need_attention
17326,45,2,321.94999999999993,166,160.97499999999997,3,3,2,33,need_attention
17327,46,2,152.35,199,76.175,3,3,1,33,need_attention
17328,310,1,104.7,310,104.7,1,2,1,12,hibernating
17329,368,3,481.32,373,160.44,1,4,2,14,at_Risk
17330,181,2,59.900000000000006,284,29.950000000000003,1,3,1,13,at_Risk
17332,165,5,838.27,293,167.654,2,4,3,24,at_Risk
17334,43,1,328.13000000000005,43,328.13000000000005,3,2,2,32,about_to_sleep
17335,20,2,508.0,321,254.0,4,3,3,43,potential_loyalists
17336,109,1,81.12,109,81.12,2,2,1,22,hibernating
17338,12,9,5498.64,276,610.96,5,5,5,55,champions
17339,2,2,119.0,146,59.5,5,3,1,53,potential_loyalists
17340,3,8,10051.53,300,1256.44125,5,5,5,55,champions
17341,3,3,1108.47,177,369.49,5,4,4,54,champions
17342,16,4,1227.5400000000002,306,306.88500000000005,5,4,4,54,champions
17343,13,5,1066.3,373,213.26,5,4,4,54,champions
17344,365,1,307.54,365,307.54,1,2,2,12,hibernating
17345,12,6,1066.94,375,177.82333333333335,5,5,4,55,champions
17346,10,12,2646.44,237,220.53666666666663,5,5,5,55,champions
17348,74,4,1316.89,276,329.2225,2,4,4,24,at_Risk
17349,17,4,741.5000000000001,268,185.37500000000003,4,4,3,44,loyal_customers
17350,31,3,619.971,313,206.657,4,4,3,44,loyal_customers
17351,64,9,1401.08,366,155.67555555555555,3,5,4,35,loyal_customers
17352,333,1,36.25,333,36.25,1,2,1,12,hibernating
17353,128,2,1502.0,261,751.0,2,3,4,23,at_Risk
17354,65,3,1750.3999999999996,65,583.4666666666666,3,4,4,34,loyal_customers
17355,23,1,285.11,23,285.11,4,2,2,42,potential_loyalists
17356,191,4,768.25,325,192.0625,1,4,3,14,at_Risk
17358,13,3,500.2000000000001,290,166.73333333333335,5,4,2,54,champions
17359,285,1,156.6,285,156.6,1,2,1,12,hibernating
17360,22,3,645.59,71,215.1966666666667,4,4,3,44,loyal_customers
17361,313,2,392.44000000000005,313,196.22000000000003,1,3,2,13,at_Risk
17362,37,5,711.81,339,142.362,4,4,3,44,loyal_customers
17363,32,3,940.86,39,313.61999999999995,4,4,3,44,loyal_customers
17364,13,17,7589.240000000001,369,446.4258823529413,5,5,5,55,champions
17365,23,7,3423.42,313,489.06,4,5,5,45,loyal_customers
17366,69,2,1096.2399999999998,93,548.1199999999999,3,3,4,33,need_attention
17368,12,6,913.47,361,152.245,5,5,3,55,champions
17369,92,1,979.2,92,979.2,2,2,3,22,hibernating
17371,260,3,238.66,368,79.55333333333333,1,4,1,14,at_Risk
17372,18,20,3034.88,373,151.744,4,5,5,45,loyal_customers
17373,55,3,520.5799999999999,286,173.52666666666664,3,4,3,34,loyal_customers
17374,32,1,231.34000000000003,32,231.34000000000003,4,2,1,42,potential_loyalists
17375,68,1,260.45,68,260.45,3,2,2,32,about_to_sleep
17376,41,2,250.44000000000003,159,125.22,3,3,1,33,need_attention
17377,2,60,14218.49,374,236.9748333333333,5,5,5,55,champions
17378,11,1,10.95,11,10.95,5,2,1,52,potential_loyalists
17380,71,3,645.0,171,215.0,3,4,3,34,loyal_customers
17381,5,12,19726.76,185,1643.8966666666668,5,5,5,55,champions
17382,72,7,836.88,206,119.55428571428573,3,5,3,35,loyal_customers
17383,90,1,110.7,90,110.7,2,2,1,22,hibernating
17384,104,1,171.15,104,171.15,2,2,1,22,hibernating
17386,22,1,126.35,22,126.35,4,2,1,42,potential_loyalists
17388,57,7,1432.0099999999998,366,204.57285714285712,3,5,4,35,loyal_customers
17389,11,27,25391.0,372,940.4074074074074,5,5,5,55,champions
17390,57,1,149.3,57,149.3,3,2,1,32,about_to_sleep
17392,87,1,168.64999999999998,87,168.64999999999998,2,2,1,22,hibernating
17393,47,2,381.15,125,190.575,3,3,2,33,need_attention
17395,145,1,97.5,145,97.5,2,2,1,22,hibernating
17396,8,7,1476.3000000000002,78,210.90000000000003,5,5,4,55,champions
17397,53,1,536.77,53,536.77,3,2,3,32,about_to_sleep
17400,218,3,2547.09,359,849.0300000000001,1,4,5,14,at_Risk
17401,178,1,114.84999999999998,178,114.84999999999998,1,2,1,12,hibernating
17402,6,12,2462.33,360,205.19416666666663,5,5,5,55,champions
17403,87,1,118.95000000000002,87,118.95000000000002,2,2,1,22,hibernating
17404,46,8,15874.3,338,1984.2875,3,5,5,35,loyal_customers
17406,3,11,2704.63,370,245.87545454545452,5,5,5,55,champions
17407,48,1,552.8999999999999,48,552.8999999999999,3,2,3,32,about_to_sleep
17408,137,2,283.44,151,141.72,2,3,2,23,at_Risk
17409,58,8,7021.66,365,877.7075,3,5,5,35,loyal_customers
17411,23,2,646.44,373,323.22,4,3,3,43,potential_loyalists
17412,9,10,3159.46,374,315.946,5,5,5,55,champions
17413,41,2,560.1400000000001,206,280.07000000000005,3,3,3,33,need_attention
17414,60,4,1471.5200000000002,373,367.88000000000005,3,4,4,34,loyal_customers
17416,30,15,10405.03,362,693.6686666666667,4,5,5,45,loyal_customers
17417,185,1,164.18,185,164.18,1,2,1,12,hibernating
17418,24,1,206.6,24,206.6,4,2,1,42,potential_loyalists
17419,4,8,2273.95,320,284.24375,5,5,5,55,champions
17420,10,4,485.6,38,121.4,5,4,2,54,champions
17421,23,3,1059.41,372,353.1366666666667,4,4,4,44,loyal_customers
17422,18,5,1615.3900000000003,171,323.0780000000001,4,4,4,44,loyal_customers
17423,30,1,420.54,30,420.54,4,2,2,42,potential_loyalists
17426,89,7,3040.51,297,434.35857142857145,2,5,5,25,cant_loose
17428,5,18,14562.910000000002,375,809.0505555555557,5,5,5,55,champions
17429,33,2,832.54,66,416.27,4,3,3,43,potential_loyalists
17430,2,3,469.41,116,156.47,5,4,2,54,champions
17432,22,7,1385.63,373,197.9471428571429,4,5,4,45,loyal_customers
17433,22,1,266.8,22,266.8,4,2,2,42,potential_loyalists
17435,48,1,331.3500000000001,48,331.3500000000001,3,2,2,32,about_to_sleep
17436,45,3,317.76,369,105.92,3,4,2,34,loyal_customers
17437,166,1,373.17,166,373.17,2,2,2,22,hibernating
17438,81,4,1034.32,278,258.58,2,4,4,24,at_Risk
17439,292,1,325.74,292,325.74,1,2,2,12,hibernating
17440,186,1,137.16,186,137.16,1,2,1,12,hibernating
17441,369,1,293.35,369,293.35,1,2,2,12,hibernating
17442,18,9,2371.74,299,263.52666666666664,4,5,5,45,loyal_customers
17448,134,46,14556.97,282,316.45586956521737,2,5,5,25,cant_loose
17449,24,6,2430.29,367,405.04833333333335,4,5,5,45,loyal_customers
17450,4,7,52422.3,75,7488.9,5,5,5,55,champions
17454,99,6,1030.41,330,171.735,2,5,4,25,cant_loose
17456,2,2,975.56,93,487.78,5,3,3,53,potential_loyalists
17457,16,9,4247.110000000001,369,471.9011111111112,5,5,5,55,champions
17458,18,1,213.08,18,213.08,4,2,1,42,potential_loyalists
17460,9,12,1605.8400000000004,323,133.82000000000002,5,5,4,55,champions
17463,197,2,661.5000000000001,226,330.75000000000006,1,3,3,13,at_Risk
17464,159,2,710.98,256,355.49,2,3,3,23,at_Risk
17465,62,7,2542.79,373,363.2557142857143,3,5,5,35,loyal_customers
17467,32,1,102.6,32,102.6,4,2,1,42,potential_loyalists
17468,12,1,57.8,12,57.8,5,2,1,52,potential_loyalists
17469,37,12,3180.28,360,265.0233333333333,4,5,5,45,loyal_customers
17470,4,7,1679.8,145,239.97142857142856,5,5,4,55,champions
17471,111,1,321.65000000000003,111,321.65000000000003,2,2,2,22,hibernating
17472,265,1,224.81,265,224.81,1,2,1,12,hibernating
17473,45,2,607.0,93,303.5,3,3,3,33,need_attention
17474,236,1,1047.0,236,1047.0,1,2,4,12,hibernating
17476,32,2,489.86,374,244.93,4,3,2,43,potential_loyalists
17477,249,2,1144.3000000000002,284,572.1500000000001,1,3,4,13,at_Risk
17478,45,2,1272.8,270,636.4,3,3,4,33,need_attention
17479,269,1,389.26,269,389.26,1,2,2,12,hibernating
17480,81,1,390.21,81,390.21,2,2,2,22,hibernating
17482,124,2,778.19,215,389.095,2,3,3,23,at_Risk
17483,51,1,177.69,51,177.69,3,2,1,32,about_to_sleep
17484,213,2,209.57,261,104.78499999999998,1,3,1,13,at_Risk
17487,365,1,160.55,365,160.55,1,2,1,12,hibernating
17488,278,1,336.50000000000006,278,336.50000000000006,1,2,2,12,hibernating
17490,25,2,658.1800000000001,206,329.09000000000003,4,3,3,43,potential_loyalists
17491,4,8,2422.2,227,302.775,5,5,5,55,champions
17492,115,2,747.85,155,373.925,2,3,3,23,at_Risk
17493,22,1,100.91,22,100.91,4,2,1,42,potential_loyalists
17494,138,1,54.7,138,54.7,2,2,1,22,hibernating
17495,27,1,309.1600000000001,27,309.1600000000001,4,2,2,42,potential_loyalists
17496,200,3,1141.84,331,380.6133333333333,1,4,4,14,at_Risk
17497,27,2,287.25,247,143.625,4,3,2,43,potential_loyalists
17499,198,1,718.51,198,718.51,1,2,3,12,hibernating
17504,17,9,6568.09,306,729.7877777777778,4,5,5,45,loyal_customers
17505,187,3,1289.64,242,429.88000000000005,1,4,4,14,at_Risk
17508,18,7,4191.92,369,598.8457142857143,4,5,5,45,loyal_customers
17510,57,1,206.08000000000004,57,206.08000000000004,3,2,1,32,about_to_sleep
17511,4,31,84541.17,374,2727.1345161290324,5,5,5,55,champions
17512,89,8,2542.830000000001,366,317.8537500000001,2,5,5,25,cant_loose
17513,45,2,645.5999999999999,116,322.79999999999995,3,3,3,33,need_attention
17514,306,1,334.18000000000006,306,334.18000000000006,1,2,2,12,hibernating
17515,31,5,978.44,187,195.688,4,4,3,44,loyal_customers
17516,15,1,189.47,15,189.47,5,2,1,52,potential_loyalists
17518,62,2,329.42,258,164.71,3,3,2,33,need_attention
17519,5,10,3265.4500000000003,375,326.545,5,5,5,55,champions
17521,31,2,554.8499999999999,71,277.42499999999995,4,3,3,43,potential_loyalists
17524,75,2,394.13999999999993,75,197.07,2,3,2,23,at_Risk
17525,34,2,739.1999999999999,65,369.6,4,3,3,43,potential_loyalists
17526,2,9,2970.14,359,330.0155555555555,5,5,5,55,champions
17529,247,2,1240.25,334,620.125,1,3,4,13,at_Risk
17530,2,3,756.51,370,252.17,5,4,3,54,champions
17531,164,2,970.12,255,485.06,2,3,3,23,at_Risk
17532,22,1,65.34,22,65.34,4,2,1,42,potential_loyalists
17533,71,1,34.8,71,34.8,3,2,1,32,about_to_sleep
17534,88,4,1445.47,289,361.3675,2,4,4,24,at_Risk
17536,57,2,288.33,319,144.165,3,3,2,33,need_attention
17539,254,4,1226.5700000000002,363,306.64250000000004,1,4,4,14,at_Risk
17540,20,4,1011.7,236,252.925,4,4,4,44,loyal_customers
17541,146,1,124.46,146,124.46,2,2,1,22,hibernating
17542,278,2,170.95,278,85.475,1,3,1,13,at_Risk
17543,186,1,120.04999999999998,186,120.04999999999998,1,2,1,12,hibernating
17544,27,3,960.69,27,320.23,4,4,3,44,loyal_customers
17545,27,3,802.58,214,267.5266666666667,4,4,3,44,loyal_customers
17547,12,2,727.85,302,363.925,5,3,3,53,potential_loyalists
17548,15,3,627.9599999999999,33,209.32,5,4,3,54,champions
17550,34,6,2280.48,307,380.08,4,5,5,45,loyal_customers
17552,9,10,2154.880000000001,264,215.48800000000008,5,5,5,55,champions
17553,109,3,2270.0,247,756.6666666666666,2,4,5,24,at_Risk
17555,62,3,574.48,223,191.4933333333333,3,4,3,34,loyal_customers
17556,16,1,142.77,16,142.77,5,2,1,52,potential_loyalists
17557,369,1,34.0,369,34.0,1,2,1,12,hibernating
17558,30,1,259.17,30,259.17,4,2,2,42,potential_loyalists
17559,149,1,167.62,149,167.62,2,2,1,22,hibernating
17560,32,4,1040.85,297,260.2125,4,4,4,44,loyal_customers
17561,27,3,554.72,370,184.90666666666667,4,4,3,44,loyal_customers
17563,215,2,392.38000000000005,248,196.19000000000003,1,3,2,13,at_Risk
17565,223,1,131.83,223,131.83,1,2,1,12,hibernating
17567,9,2,1024.5500000000002,78,512.2750000000001,5,3,4,53,potential_loyalists
17568,270,1,382.79,270,382.79,1,2,2,12,hibernating
17570,18,1,100.0,18,100.0,4,2,1,42,potential_loyalists
17571,179,1,205.24,179,205.24,1,2,1,12,hibernating
17572,10,7,496.2600000000001,361,70.89428571428572,5,5,2,55,champions
17575,304,1,171.7,304,171.7,1,2,1,12,hibernating
17576,2,23,5434.13,373,236.26652173913044,5,5,5,55,champions
17577,282,2,348.74999999999994,305,174.37499999999997,1,3,2,13,at_Risk
17578,111,6,903.87,166,150.645,2,5,3,25,cant_loose
17579,215,1,304.38000000000005,215,304.38000000000005,1,2,2,12,hibernating
17580,13,2,329.54999999999995,59,164.77499999999998,5,3,2,53,potential_loyalists
17581,9,20,7712.709999999999,373,385.6355,5,5,5,55,champions
17582,83,4,1275.43,260,318.8575,2,4,4,24,at_Risk
17583,197,1,135.95,197,135.95,1,2,1,12,hibernating
17584,104,4,4067.12,320,1016.78,2,4,5,24,at_Risk
17585,82,3,960.2300000000002,115,320.0766666666668,2,4,3,24,at_Risk
17586,256,1,167.4,256,167.4,1,2,1,12,hibernating
17587,265,1,181.66000000000005,265,181.66000000000005,1,2,1,12,hibernating
17588,33,4,1699.35,274,424.8375,4,4,4,44,loyal_customers
17589,22,14,11645.7,279,831.8357142857143,4,5,5,45,loyal_customers
17591,4,2,550.7,328,275.35,5,3,3,53,potential_loyalists
17592,375,1,148.3,375,148.3,1,2,1,12,hibernating
17593,46,6,4168.460000000001,372,694.7433333333335,3,5,5,35,loyal_customers
17594,86,2,1504.7,241,752.35,2,3,4,23,at_Risk
17596,5,7,2092.74,361,298.9628571428572,5,5,4,55,champions
17597,55,4,1439.7200000000005,220,359.93000000000006,3,4,4,34,loyal_customers
17598,18,1,409.98,18,409.98,4,2,2,42,potential_loyalists
17599,114,1,52.05,114,52.05,2,2,1,22,hibernating
17601,17,1,305.47,17,305.47,4,2,2,42,potential_loyalists
17602,109,8,2348.16,256,293.52,2,5,5,25,cant_loose
17603,254,3,1398.7600000000002,366,466.2533333333334,1,4,4,14,at_Risk
17604,59,4,636.5699999999999,318,159.14249999999998,3,4,3,34,loyal_customers
17605,227,1,160.75,227,160.75,1,2,1,12,hibernating
17606,374,1,87.3,374,87.3,1,2,1,12,hibernating
17607,13,1,333.81,13,333.81,5,2,2,52,potential_loyalists
17608,86,2,305.11,244,152.55499999999998,2,3,2,23,at_Risk
17609,39,6,782.12,246,130.35333333333332,3,5,3,35,loyal_customers
17610,177,5,1529.4900000000002,370,305.898,2,4,4,24,at_Risk
17611,58,13,4387.76,375,337.52000000000004,3,5,5,35,loyal_customers
17612,16,12,3346.41,359,278.8675,5,5,5,55,champions
17615,24,3,403.6000000000001,122,134.53333333333336,4,4,2,44,loyal_customers
17616,4,2,489.6,88,244.8,5,3,2,53,potential_loyalists
17617,195,1,395.33,195,395.33,1,2,2,12,hibernating
17618,20,8,3101.66,321,387.7075,4,5,5,45,loyal_customers
17621,41,3,1795.22,68,598.4066666666666,3,4,4,34,loyal_customers
17622,234,2,1130.2100000000005,235,565.1050000000001,1,3,4,13,at_Risk
17623,46,6,1856.62,362,309.4366666666666,3,5,4,35,loyal_customers
17624,74,2,725.1500000000001,356,362.5750000000001,2,3,3,23,at_Risk
17625,83,4,4020.8,361,1005.2,2,4,5,24,at_Risk
17626,239,1,254.0,239,254.0,1,2,2,12,hibernating
17627,115,1,296.36000000000007,115,296.36000000000007,2,2,2,22,hibernating
17629,25,2,641.4000000000001,58,320.70000000000005,4,3,3,43,potential_loyalists
17631,11,4,470.16,367,117.54,5,4,2,54,champions
17633,16,3,732.5500000000001,26,244.18333333333337,5,4,3,54,champions
17635,61,3,1265.58,227,421.86,3,4,4,34,loyal_customers
17638,284,2,842.4000000000001,358,421.2000000000001,1,3,3,13,at_Risk
17639,24,5,506.67,120,101.334,4,4,3,44,loyal_customers
17640,16,5,2547.28,263,509.456,5,4,5,54,champions
17642,66,3,1112.2,371,370.73333333333335,3,4,4,34,loyal_customers
17643,10,2,439.7,142,219.85,5,3,2,53,potential_loyalists
17644,31,9,3132.96,298,348.1066666666667,4,5,5,45,loyal_customers
17646,2,10,3141.4,360,314.14,5,5,5,55,champions
17647,306,2,198.6,306,99.29999999999998,1,3,1,13,at_Risk
17648,22,1,418.87,22,418.87,4,2,2,42,potential_loyalists
17649,106,2,710.4,109,355.2,2,3,3,23,at_Risk
17651,135,6,1758.52,163,293.08666666666664,2,5,4,25,cant_loose
17655,3,3,1013.54,53,337.8466666666667,5,4,4,54,champions
17657,67,1,126.0,67,126.0,3,2,1,32,about_to_sleep
17659,9,3,835.33,23,278.4433333333333,5,4,3,54,champions
17660,374,1,163.46999999999997,374,163.46999999999997,1,2,1,12,hibernating
17662,298,2,412.9200000000001,359,206.46000000000004,1,3,2,13,at_Risk
17663,54,10,3372.92,282,337.29200000000003,3,5,5,35,loyal_customers
17664,111,2,561.59,257,280.795,2,3,3,23,at_Risk
17665,130,1,563.1,130,563.1,2,2,3,22,hibernating
17666,114,3,1319.64,164,439.88,2,4,4,24,at_Risk
17667,72,4,1895.1900000000005,291,473.79750000000007,3,4,4,34,loyal_customers
17669,99,3,2735.63,254,911.8766666666668,2,4,5,24,at_Risk
17671,2,2,830.6299999999999,12,415.315,5,3,3,53,potential_loyalists
17672,54,5,2600.46,319,520.092,3,4,5,34,loyal_customers
17673,12,7,2604.46,267,372.0657142857143,5,5,5,55,champions
17674,5,1,300.66,5,300.66,5,2,2,52,potential_loyalists
17675,4,40,17885.32,366,447.133,5,5,5,55,champions
17676,3,5,1378.16,256,275.632,5,4,4,54,champions
17677,3,28,20329.68,360,726.0600000000001,5,5,5,55,champions
17678,240,1,301.65000000000003,240,301.65000000000003,1,2,2,12,hibernating
17679,158,5,1585.5,373,317.1,2,4,4,24,at_Risk
17680,20,2,313.05,148,156.525,4,3,2,43,potential_loyalists
17681,234,5,731.2,330,146.24,1,4,3,14,at_Risk
17682,5,6,1982.45,278,330.4083333333333,5,5,4,55,champions
17683,22,3,819.01,191,273.00333333333333,4,4,3,44,loyal_customers
17685,9,6,2751.64,303,458.6066666666666,5,5,5,55,champions
17686,60,2,2557.35,170,1278.675,3,3,5,33,need_attention
17687,57,1,432.68,57,432.68,3,2,2,32,about_to_sleep
17688,30,1,304.20000000000005,30,304.20000000000005,4,2,2,42,potential_loyalists
17689,25,2,317.08000000000004,111,158.54000000000002,4,3,2,43,potential_loyalists
17690,3,8,2690.15,311,336.26874999999995,5,5,5,55,champions
17691,5,3,489.65,183,163.21666666666667,5,4,2,54,champions
17692,33,8,2234.86,177,279.3575,4,5,5,45,loyal_customers
17694,148,2,1412.85,199,706.4250000000001,2,3,4,23,at_Risk
17695,31,3,980.7,317,326.90000000000003,4,4,3,44,loyal_customers
17696,19,19,5393.880000000001,366,283.88842105263166,4,5,5,45,loyal_customers
17699,113,2,442.0,198,221.0,2,3,2,23,at_Risk
17700,18,10,4145.33,375,414.533,4,5,5,45,loyal_customers
17702,20,2,1319.6700000000003,37,659.8350000000002,4,3,4,43,potential_loyalists
17703,55,1,296.1,55,296.1,3,2,2,32,about_to_sleep
17705,92,2,260.38,213,130.19,2,3,2,23,at_Risk
17706,3,17,10245.490000000002,326,602.6758823529412,5,5,5,55,champions
17707,13,6,456.9,369,76.15,5,5,2,55,champions
17708,39,2,620.8500000000001,60,310.42500000000007,3,3,3,33,need_attention
17709,107,4,533.56,240,133.39,2,4,3,24,at_Risk
17710,60,1,293.49999999999994,60,293.49999999999994,3,2,2,32,about_to_sleep
17713,19,4,1198.09,185,299.5225,4,4,4,44,loyal_customers
17714,61,4,1257.1799999999998,150,314.295,3,4,4,34,loyal_customers
17715,229,1,163.2,229,163.2,1,2,1,12,hibernating
17716,33,13,10300.98,374,792.383076923077,4,5,5,45,loyal_customers
17717,58,1,376.92,58,376.92,3,2,2,32,about_to_sleep
17718,281,1,299.83,281,299.83,1,2,2,12,hibernating
17720,4,7,1572.9700000000005,215,224.71000000000004,5,5,4,55,champions
17721,296,1,307.21,296,307.21,1,2,2,12,hibernating
17722,3,2,2006.32,12,1003.16,5,3,4,53,potential_loyalists
17723,12,1,102.0,12,102.0,5,2,1,52,potential_loyalists
17726,32,7,1092.06,319,156.00857142857143,4,5,4,45,loyal_customers
17728,41,2,1362.75,90,681.375,3,3,4,33,need_attention
17729,233,1,438.6500000000001,233,438.6500000000001,1,2,2,12,hibernating
17730,19,7,2475.32,226,353.6171428571428,4,5,5,45,loyal_customers
17731,258,2,468.88,305,234.44,1,3,2,13,at_Risk
17732,9,8,2166.42,124,270.80249999999995,5,5,5,55,champions
17734,162,3,741.69,279,247.23,2,4,3,24,at_Risk
17735,4,8,4134.91,134,516.86375,5,5,5,55,champions
17738,32,9,2304.51,267,256.0566666666666,4,5,5,45,loyal_customers
17739,11,11,4939.24,369,449.02181818181816,5,5,5,55,champions
17740,26,6,426.9,334,71.15,4,5,2,45,loyal_customers
17741,43,2,101.1,197,50.55,3,3,1,33,need_attention
17742,65,9,1743.37,375,193.70777777777775,3,5,4,35,loyal_customers
17743,85,1,229.2,85,229.2,2,2,1,22,hibernating
17744,17,1,326.74,17,326.74,4,2,2,42,potential_loyalists
17745,114,2,600.34,192,300.17,2,3,3,23,at_Risk
17746,108,3,793.9300000000001,247,264.6433333333334,2,4,3,24,at_Risk
17748,164,1,358.15,164,358.15,2,2,2,22,hibernating
17749,183,1,351.66,183,351.66,1,2,2,12,hibernating
17751,58,1,157.86,58,157.86,3,2,1,32,about_to_sleep
17753,101,4,390.56,339,97.64,2,4,2,24,at_Risk
17754,11,8,2805.2700000000004,365,350.65875000000005,5,5,5,55,champions
17756,12,3,733.7,31,244.5666666666667,5,4,3,54,champions
17757,5,28,3817.16,332,136.32714285714286,5,5,5,55,champions
17758,64,4,1555.8299999999997,205,388.9574999999999,3,4,4,34,loyal_customers
17759,30,2,441.92,220,220.96,4,3,2,43,potential_loyalists
17760,10,5,631.3399999999999,286,126.268,5,4,3,54,champions
17762,93,1,129.75,93,129.75,2,2,1,22,hibernating
17763,290,3,71.14999999999999,296,23.716666666666665,1,4,1,14,at_Risk
17764,39,3,804.8199999999998,373,268.27333333333326,3,4,3,34,loyal_customers
17765,85,1,158.92000000000002,85,158.92000000000002,2,2,1,22,hibernating
17766,18,2,299.61,18,149.805,4,3,2,43,potential_loyalists
17767,47,1,141.85000000000002,47,141.85000000000002,3,2,1,32,about_to_sleep
17768,24,4,1236.33,374,309.0825,4,4,4,44,loyal_customers
17769,20,7,3105.1,326,443.5857142857143,4,5,5,45,loyal_customers
17771,73,2,141.6,226,70.8,2,3,1,23,at_Risk
17772,29,1,201.99999999999997,29,201.99999999999997,4,2,1,42,potential_loyalists
17773,151,2,585.27,327,292.635,2,3,3,23,at_Risk
17774,34,5,2102.64,306,420.528,4,4,4,44,loyal_customers
17776,23,2,338.55999999999995,360,169.27999999999997,4,3,2,43,potential_loyalists
17778,298,1,197.7,298,197.7,1,2,1,12,hibernating
17780,304,3,352.91,321,117.63666666666668,1,4,2,14,at_Risk
17782,19,2,679.02,19,339.51,4,3,3,43,potential_loyalists
17783,149,1,96.44,149,96.44,2,2,1,22,hibernating
17784,187,1,112.86,187,112.86,1,2,1,12,hibernating
17785,82,2,271.44000000000005,202,135.72000000000003,2,3,2,23,at_Risk
17787,8,1,736.28,8,736.28,5,2,3,52,potential_loyalists
17789,298,1,171.24999999999997,298,171.24999999999997,1,2,1,12,hibernating
17790,15,6,818.0600000000001,181,136.34333333333333,5,5,3,55,champions
17792,104,2,370.05,115,185.025,2,3,2,23,at_Risk
17794,323,2,147.3,325,73.65,1,3,1,13,at_Risk
