antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'NO SINGING METAL SIGN'}),0.04014308426073132,0.032932091755621166,0.013456734044969339,0.3352192362093352,10.179105496756572,1.0,0.012134738310741303,1.454717044954842,0.9394728795939584,0.22571428571428567,0.312581093712941,0.3719199629322538
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.048660004542357485,0.05592777651601181,0.02759482171246877,0.5670945157526254,10.139765087751512,1.0,0.02487337585315568,2.1807813895573527,0.9474829084862574,0.35840707964601765,0.5414487647462103,0.5302477654905259
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.05592777651601181,0.048660004542357485,0.02759482171246877,0.4934010152284264,10.139765087751512,1.0,0.02487337585315568,1.8778955822159875,0.9547769370113214,0.35840707964601765,0.46748902895870165,0.5302477654905259
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.046956620486032254,0.04945491710197593,0.02350669997728821,0.5006045949214026,10.122443313152402,1.0,0.02118446420376254,1.9033917277401111,0.9456123839579564,0.322429906542056,0.47462207309932164,0.4879601619842374
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04945491710197593,0.046956620486032254,0.02350669997728821,0.47531572904707226,10.122443313152402,1.0,0.02118446420376254,1.8164130931218068,0.9480977160703841,0.322429906542056,0.44946443967691607,0.4879601619842374
frozenset({'PACK 20 ENGLISH ROSE PAPER NAPKINS'}),frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),0.025210084033613446,0.03963206904383375,0.010106745400863048,0.4009009009009009,10.11556829035339,1.0,0.00910761760984203,1.6030201554305934,0.924447888415343,0.1846473029045643,0.37617752552126443,0.3279576137742327
frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),frozenset({'PACK 20 ENGLISH ROSE PAPER NAPKINS'}),0.03963206904383375,0.025210084033613446,0.010106745400863048,0.25501432664756446,10.11556829035339,1.0,0.00910761760984203,1.3084680025856494,0.9383304569182102,0.1846473029045643,0.23574745578500148,0.3279576137742327
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.02038382920735862,0.05802861685214626,0.01192368839427663,0.584958217270195,10.080512840080896,1.0,0.010740842979223229,2.2695820573830843,0.9195424950250198,0.17933390264731,0.5593902424691185,0.3952188346624948
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",0.05802861685214626,0.02038382920735862,0.01192368839427663,0.20547945205479454,10.080512840080896,1.0,0.010740842979223229,1.2329651804803936,0.9562909383162548,0.17933390264731,0.1889470880188397,0.3952188346624948
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05377015671133318,0.03821258233022939,0.02038382920735862,0.3790918690601901,9.920603265806937,1.0,0.018329132667117463,1.5490011641722325,0.9502973138539481,0.28469468675654247,0.35442269306854407,0.4562621306667964
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.03821258233022939,0.05377015671133318,0.02038382920735862,0.5334323922734027,9.920603265806935,1.0,0.018329132667117463,2.0280658743097857,0.9349255998214796,0.28469468675654247,0.5069193695001001,0.4562621306667964
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04014308426073132,0.033954122189416305,0.013229616170792642,0.32956152758132956,9.706082982880229,1.0,0.011866592982743736,1.4409165308271785,0.9344849341117302,0.21735074626865672,0.3059972742307733,0.3595968173023705
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.033954122189416305,0.04014308426073132,0.013229616170792642,0.3896321070234114,9.706082982880227,1.0,0.011866592982743736,1.572587494827624,0.9284981668719171,0.21735074626865672,0.3641053338595872,0.3595968173023705
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.030320236202589144,0.0521803315920963,0.015273677038382921,0.5037453183520599,9.653930954098454,1.0,0.013691557059381137,1.9099460487917757,0.9244446321295992,0.22719594594594597,0.4764250013069239,0.3982273925819059
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.0521803315920963,0.030320236202589144,0.015273677038382921,0.2927094668117519,9.653930954098454,1.0,0.013691557059381137,1.3709780045074162,0.9457656159773136,0.22719594594594597,0.2705936953676411,0.3982273925819059
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.026004996593231886,0.0521803315920963,0.01294571882807177,0.49781659388646293,9.540311046276805,1.0,0.011588769482785595,1.8873974266557387,0.91908234793583,0.19843342036553527,0.4701698826770734,0.3729561750716319
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.0521803315920963,0.026004996593231886,0.01294571882807177,0.24809575625680086,9.540311046276805,1.0,0.011588769482785595,1.295371068206686,0.9444640625706121,0.19843342036553527,0.22802043017341592,0.3729561750716319
"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02038382920735862,0.05297524415171474,0.010277083806495571,0.5041782729805014,9.517243026508671,1.0,0.009197245477488894,1.910010603087272,0.9135491849763976,0.1629162916291629,0.47644269702815467,0.34908806467888953
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT'})",0.05297524415171474,0.02038382920735862,0.010277083806495571,0.1939978563772776,9.517243026508671,1.0,0.009197245477488894,1.2154014459435298,0.9449885537740745,0.1629162916291629,0.1772265835806302,0.34908806467888953
frozenset({'WICKER STAR '}),frozenset({'HEART OF WICKER LARGE'}),0.025210084033613446,0.05592777651601181,0.013399954576425165,0.5315315315315315,9.503891708967851,1.0,0.011990010630643354,2.015231092436975,0.9179208065458796,0.1978206202849958,0.5037789940057337,0.3855627200804866
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WICKER STAR '}),0.05592777651601181,0.025210084033613446,0.013399954576425165,0.23959390862944163,9.503891708967851,1.0,0.011990010630643354,1.281933334081296,0.9477875988921428,0.1978206202849958,0.21992823385261687,0.3855627200804866
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.033954122189416305,0.04014308426073132,0.01294571882807177,0.38127090301003347,9.49779794032915,1.0,0.011582695640022863,1.5513363124650883,0.9261593651461438,0.21169916434540392,0.3553944480220473,0.35188014740317797
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04014308426073132,0.033954122189416305,0.01294571882807177,0.32248939179632247,9.49779794032915,1.0,0.011582695640022863,1.4258756484594628,0.932131052268352,0.21169916434540392,0.29867657037244805,0.35188014740317797
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03821258233022939,0.043663411310470135,0.01578469225528049,0.4130757800891531,9.460455967399433,1.0,0.014116200555760482,1.6294038587039334,0.9298279777500392,0.2388316151202749,0.3862786106352885,0.3872921163124569
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.043663411310470135,0.03821258233022939,0.01578469225528049,0.36150845253576075,9.460455967399433,1.0,0.014116200555760482,1.5063432264522478,0.9351277156746371,0.2388316151202749,0.33614067336087244,0.3872921163124569
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.028049057460822167,0.0521803315920963,0.013740631387690211,0.4898785425101214,9.388183776592228,1.0,0.012277022268538749,1.8580274452123189,0.9192677178051426,0.2066609735269001,0.461794817629441,0.3766041243562577
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG OWLS'}),0.0521803315920963,0.028049057460822167,0.013740631387690211,0.2633297062023939,9.388183776592228,1.0,0.012277022268538749,1.3193839234763727,0.9426720657394376,0.2066609735269001,0.2420704980509733,0.3766041243562577
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",0.05297524415171474,0.02350669997728821,0.011526232114467409,0.21757770632368703,9.255986869016368,1.0,0.010280958943969458,1.2480386971523152,0.9418569175066608,0.17744755244755242,0.19874279356743665,0.3539579352874474
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02350669997728821,0.05297524415171474,0.011526232114467409,0.49033816425120774,9.255986869016366,1.0,0.010280958943969458,1.8581433598160666,0.9134336275784157,0.17744755244755242,0.4618283919175173,0.3539579352874474
frozenset({'SET OF 36 TEATIME PAPER DOILIES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.020099931864637748,0.05802861685214626,0.01078809902339314,0.5367231638418078,9.249284111136909,1.0,0.00962172777846583,2.0332796928923185,0.9101780410000548,0.16020236087689713,0.5081837469307968,0.3613165721361681
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'SET OF 36 TEATIME PAPER DOILIES'}),0.05802861685214626,0.020099931864637748,0.01078809902339314,0.18590998043052837,9.249284111136907,1.0,0.00962172777846583,1.203675324079736,0.9468265600710635,0.16020236087689713,0.16921118179061687,0.3613165721361681
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03821258233022939,0.046956620486032254,0.01657960481489893,0.43387815750371467,9.239978367539809,1.0,0.014785271088627087,1.6834598278553814,0.9272055570875996,0.2417218543046357,0.4059852314540019,0.3934807958014341
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.046956620486032254,0.03821258233022939,0.01657960481489893,0.3530834340991535,9.239978367539809,1.0,0.014785271088627087,1.4867255970334585,0.935712536878573,0.2417218543046357,0.32738092221230836,0.3934807958014341
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.05564387917329094,0.03270497388144447,0.01680672268907563,0.3020408163265306,9.23531746031746,1.0,0.014986891074050898,1.3858905344973458,0.9442624442624443,0.23492063492063486,0.27844229027605405,0.40796485260770976
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.03270497388144447,0.05564387917329094,0.01680672268907563,0.5138888888888888,9.235317460317459,1.0,0.014986891074050898,1.9426754485578013,0.9218697448328818,0.23492063492063486,0.4852459783015338,0.40796485260770976
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03843970020440609,0.046956620486032254,0.016636384283443106,0.43279172821270306,9.21684149610898,1.0,0.014831385869347954,1.6802353331535316,0.9271420236580138,0.24194880264244423,0.40484527359440725,0.393542176077331
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.046956620486032254,0.03843970020440609,0.016636384283443106,0.3542926239419589,9.21684149610898,1.0,0.014831385869347954,1.4891579923800675,0.9354274751652346,0.24194880264244423,0.3284795803286555,0.393542176077331
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.04014308426073132,0.04099477628889393,0.015046559164206223,0.3748231966053748,9.143194097803132,1.0,0.013400902405391322,1.5339744189225157,0.9278768701902417,0.22766323024054982,0.34809864645434346,0.37092960384285356
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.04099477628889393,0.04014308426073132,0.015046559164206223,0.3670360110803324,9.143194097803132,1.0,0.013400902405391322,1.5164479062664156,0.9287009171442295,0.22766323024054982,0.34056422520832974,0.37092960384285356
frozenset({'NO SINGING METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.032932091755621166,0.04099477628889393,0.01232114467408585,0.3741379310344828,9.126478173655556,1.0,0.010971100939838833,1.5322948478028693,0.9207509637591912,0.20000000000000004,0.3473840877074785,0.3373459738274907
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.04099477628889393,0.032932091755621166,0.01232114467408585,0.30055401662049863,9.126478173655554,1.0,0.010971100939838833,1.382619860895924,0.9284920316605414,0.20000000000000004,0.27673540046502004,0.3373459738274907
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.03821258233022939,0.04945491710197593,0.017147399500340676,0.4487369985141159,9.073657884994958,1.0,0.015257599408946752,1.724304153073774,0.9251429652719595,0.24315619967793883,0.4200559117036384,0.3977324487404104
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04945491710197593,0.03821258233022939,0.017147399500340676,0.3467278989667049,9.073657884994958,1.0,0.015257599408946752,1.472261583111371,0.9360848628362537,0.24315619967793883,0.32077287659257375,0.3977324487404104
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.046956620486032254,0.03577106518282989,0.015216897569838746,0.32406287787182586,9.059357785839044,1.0,0.013537209237667481,1.4265068498994626,0.9334484858993682,0.2253994953742641,0.29898689230235526,0.3747298516343256
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.03577106518282989,0.046956620486032254,0.015216897569838746,0.4253968253968254,9.059357785839042,1.0,0.013537209237667481,1.6586114063364634,0.9226199997539097,0.2253994953742641,0.3970860225730645,0.3747298516343256
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03577106518282989,0.05802861685214626,0.01873722461957756,0.5238095238095238,9.026744944553165,1.0,0.016661479183689976,1.978139904610493,0.9222064003597393,0.24962178517397876,0.494474583082178,0.42335290280495763
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.05802861685214626,0.03577106518282989,0.01873722461957756,0.32289628180039137,9.026744944553164,1.0,0.016661479183689976,1.4240490915941442,0.9439969313387035,0.24962178517397876,0.29777701772868287,0.42335290280495763
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.043663411310470135,0.04945491710197593,0.019418578242107652,0.44473342002600774,8.992703781283637,1.0,0.017259207855358873,1.71187158957513,0.9293785781519245,0.2634822804314329,0.4158440352128337,0.41869277201070765
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.04945491710197593,0.043663411310470135,0.019418578242107652,0.3926521239954075,8.992703781283637,1.0,0.017259207855358873,1.5746109050067683,0.9350411201130676,0.2634822804314329,0.364922472707185,0.41869277201070765
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",0.056665909607086076,0.02350669997728821,0.01192368839427663,0.21042084168336675,8.951526240887574,1.0,0.010591659858202724,1.2367262860693735,0.941646459956319,0.17470881863560733,0.19141364482657605,0.3588336092474805
"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.02350669997728821,0.056665909607086076,0.01192368839427663,0.5072463768115942,8.951526240887572,1.0,0.010591659858202724,1.9144133010915019,0.9096705596996328,0.17470881863560733,0.47764675505030685,0.3588336092474805
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03719055189643425,0.047637974108562346,0.01578469225528049,0.42442748091603055,8.909435987953671,1.0,0.014013009706955012,1.6546342890156278,0.9220510364133061,0.22861842105263155,0.39563684456526144,0.37788716119699023
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.047637974108562346,0.03719055189643425,0.01578469225528049,0.3313468414779499,8.90943598795367,1.0,0.014013009706955012,1.43992357746683,0.9321659467275044,0.22861842105263155,0.30551869859701913,0.37788716119699023
frozenset({'SET OF 72 RETRO SPOT PAPER  DOILIES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.020043152396093573,0.056665909607086076,0.010049965932318874,0.5014164305949009,8.84864346256252,1.0,0.008914202470400786,1.8920280335721515,0.9051299854035053,0.15076660988074958,0.47146660501007553,0.3393855700068693
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'SET OF 72 RETRO SPOT PAPER  DOILIES'}),0.056665909607086076,0.020043152396093573,0.010049965932318874,0.17735470941883769,8.848643462562519,1.0,0.008914202470400786,1.1912264724831896,0.9402695568845009,0.15076660988074958,0.16052906554751545,0.3393855700068693
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03713377242789007,0.04502611855553032,0.01476266182148535,0.39755351681957185,8.829397904446784,1.0,0.013090672181733088,1.5851596915347288,0.9209399693360065,0.2190395956192081,0.3691487328750996,0.3627111846392941
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.04502611855553032,0.03713377242789007,0.01476266182148535,0.32786885245901637,8.829397904446784,1.0,0.013090672181733088,1.4325570702902122,0.9285510434627503,0.2190395956192081,0.3019475309298382,0.3627111846392941
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HOME BUILDING BLOCK WORD'})",frozenset({'LOVE BUILDING BLOCK WORD'}),0.021860095389507155,0.05286168521462639,0.010163524869407222,0.46493506493506487,8.795312957718972,1.0,0.00900796338816539,1.770137141710528,0.9061107466420292,0.15743183817062442,0.435072019881084,0.32860072258568496
frozenset({'LOVE BUILDING BLOCK WORD'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HOME BUILDING BLOCK WORD'})",0.05286168521462639,0.021860095389507155,0.010163524869407222,0.19226638023630505,8.795312957718972,1.0,0.00900796338816539,1.2109684191387884,0.9357694282358513,0.15743183817062442,0.17421463335007864,0.32860072258568496
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03429479900068135,0.047637974108562346,0.014308426073131956,0.41721854304635764,8.758108438775269,1.0,0.012674691326279148,1.634166658063717,0.9172779569651629,0.2115869017632242,0.38806730937414,0.3587880557901633
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.047637974108562346,0.03429479900068135,0.014308426073131956,0.300357568533969,8.758108438775269,1.0,0.012674691326279148,1.380283924426624,0.9301295827856371,0.2115869017632242,0.275511376823863,0.3587880557901633
frozenset({'PINK DOUGHNUT TRINKET POT '}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.016636384283443106,0.07029298205768794,0.010220304337951397,0.6143344709897611,8.739627385356764,1.0,0.00905088327601053,2.4106562500628095,0.9005607200826325,0.13323464100666174,0.5851751986729982,0.37986513533332966
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'PINK DOUGHNUT TRINKET POT '}),0.07029298205768794,0.016636384283443106,0.010220304337951397,0.14539579967689822,8.739627385356764,1.0,0.00905088327601053,1.1506655541182393,0.9525351845066027,0.13323464100666174,0.13093774605401765,0.37986513533332966
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.024301612536906655,0.05802861685214626,0.01232114467408585,0.5070093457943925,8.73722954807323,1.0,0.01091095571129238,1.9107286824041771,0.9076034720970747,0.1759935117599351,0.4766394573918529,0.35966905645884006
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.05802861685214626,0.024301612536906655,0.01232114467408585,0.2123287671232877,8.73722954807323,1.0,0.01091095571129238,1.238712735387927,0.9400999436115811,0.1759935117599351,0.19271032626718707,0.35966905645884006
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03843970020440609,0.05297524415171474,0.01771519418578242,0.4608567208271787,8.699473276750558,1.0,0.015678841682335288,1.7565363279706552,0.9204316277168357,0.24036979969183359,0.43069779766222627,0.39763093276085626
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.05297524415171474,0.03843970020440609,0.01771519418578242,0.33440514469453375,8.699473276750558,1.0,0.015678841682335288,1.4446630591131868,0.934559003260664,0.24036979969183359,0.30779707164807374,0.39763093276085626
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.04099477628889393,0.04014308426073132,0.014308426073131956,0.3490304709141275,8.694660047722225,1.0,0.012662769314317056,1.474503602476068,0.9228175777909348,0.21410365335598983,0.32180565831053615,0.352733057239242
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.04014308426073132,0.04099477628889393,0.014308426073131956,0.3564356435643564,8.694660047722223,1.0,0.012662769314317056,1.4901465783818726,0.9219987511912977,0.21410365335598983,0.3289250772324124,0.352733057239242
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.03821258233022939,0.03843970020440609,0.012718600953895072,0.33283803863298667,8.658705371350312,1.0,0.01124972074508487,1.4412696698495204,0.91965155431675,0.1989342806394316,0.30616731835867506,0.3318547652544549
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.03843970020440609,0.03821258233022939,0.012718600953895072,0.3308714918759232,8.658705371350312,1.0,0.01124972074508487,1.437373248923697,0.9198687734615547,0.1989342806394316,0.30428648178279466,0.3318547652544549
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.046956620486032254,0.05802861685214626,0.02350669997728821,0.5006045949214026,8.626857265905816,1.0,0.020781872238432603,1.8862235686762108,0.9276418587449399,0.2885017421602787,0.46984015224567466,0.45284632877185593
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.05802861685214626,0.046956620486032254,0.02350669997728821,0.4050880626223092,8.626857265905814,1.0,0.020781872238432603,1.6019906806961761,0.9385454248965531,0.2885017421602787,0.3757766433663455,0.45284632877185593
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.03713377242789007,0.05564387917329094,0.017771973654326596,0.47859327217125386,8.601004805591963,1.0,0.0157057065081006,1.8111698035796706,0.9178165036189768,0.23694171082513246,0.4478706535281459,0.39899051363664734
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.05564387917329094,0.03713377242789007,0.017771973654326596,0.3193877551020408,8.601004805591963,1.0,0.0157057065081006,1.4147060015302364,0.9358064134421962,0.23694171082513246,0.2931393526864691,0.39899051363664734
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.034805814217578925,0.03577106518282989,0.010674540086304793,0.3066884176182708,8.573645096972994,1.0,0.00942949903718631,1.3907584401010007,0.915218417103384,0.17819905213270143,0.2809678725175471,0.30255055801548464
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.03577106518282989,0.034805814217578925,0.010674540086304793,0.29841269841269846,8.573645096972994,1.0,0.00942949903718631,1.3757292693278853,0.9161346056024278,0.17819905213270143,0.27311279748481937,0.30255055801548464
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.04945491710197593,0.03843970020440609,0.01629570747217806,0.32950631458094143,8.57203133293876,1.0,0.01439467528514435,1.4341079128800722,0.9292999910295552,0.22759714512291834,0.30270240403894544,0.376717706773484
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.03843970020440609,0.04945491710197593,0.01629570747217806,0.42392909896602654,8.572031332938758,1.0,0.01439467528514435,1.6500487721075954,0.9186543342087856,0.22759714512291834,0.3939573078662959,0.376717706773484
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.03719055189643425,0.03821258233022939,0.012150806268453327,0.32671755725190843,8.549999432868665,1.0,0.010729659242204165,1.4285051214823123,0.9171502519567086,0.19210053859964094,0.299967508018219,0.322348377437247
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.03821258233022939,0.03719055189643425,0.012150806268453327,0.3179791976225855,8.549999432868665,1.0,0.010729659242204165,1.4117009990712412,0.9181248493081001,0.19210053859964094,0.29163470121654633,0.322348377437247
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.05286168521462639,0.06455825573472632,0.029127867363161482,0.5510204081632654,8.535243120995101,1.0,0.02571520917050703,2.0834838849544735,0.9321117172564929,0.329903536977492,0.5200346845870367,0.5011038716278069
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.06455825573472632,0.05286168521462639,0.029127867363161482,0.4511873350923483,8.5352431209951,1.0,0.02571520917050703,1.7257952947291184,0.9437666498061036,0.329903536977492,0.4205570017173094,0.5011038716278069
frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.029695662048603227,0.04014308426073132,0.010163524869407222,0.34225621414913954,8.52590727523995,1.0,0.008971449405611941,1.4593173457315043,0.9097253256121174,0.17031398667935296,0.31474808894378264,0.29771933762619635
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.04014308426073132,0.029695662048603227,0.010163524869407222,0.25318246110325315,8.52590727523995,1.0,0.008971449405611941,1.2992522100977983,0.9196270978636779,0.17031398667935296,0.23032649686643422,0.29771933762619635
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.026004996593231886,0.049965932318873495,0.01090165796048149,0.41921397379912667,8.389996030170703,1.0,0.00960229406075153,1.6357729436013384,0.9043274649255761,0.16753926701570682,0.3886682110058701,0.31869789599047244
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.049965932318873495,0.026004996593231886,0.01090165796048149,0.21818181818181817,8.389996030170703,1.0,0.00960229406075153,1.245807562497029,0.9271356283369193,0.16753926701570682,0.19730781052921662,0.31869789599047244
